Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
123,1.0000000059604646,0.007808880545198917,0.9999998390674592,0.9999998462200165,22.239293468146435,0.6300304362177849
124,0.9999999952316284,0.00725050950422883,0.9999999797344208,0.9999999761581421,22.425003386292957,0.6296994122862816
125,1.0,0.007262454819865525,0.9999999904632568,0.9999999940395355,22.44194155060345,0.6260782805085182
126,0.9999999904632568,0.007179130790755153,0.999999920129776,0.9999999153614044,22.449192385599975,0.6301333180069923
127,0.9999999988079071,0.007616078560240567,0.9999999928474427,0.9999999916553497,22.29646102163654,0.6272758531570435
128,1.0000000047683715,0.006815583216957748,0.9999999499320984,0.9999999582767487,22.462735190703253,0.6314026463031769
129,1.0000000143051146,0.007521410882472992,0.9999999499320984,0.9999999678134919,21.947196608699308,0.631029196381569
130,1.0000000011920929,0.0076054653059691195,0.9999999940395355,0.9999999952316284,22.24537361909185,0.6204731646180153
131,0.9999999916553497,0.0074097666144371035,0.9999999475479125,0.9999999392032624,22.441345927274195,0.6316819214820861
132,1.0000000083446503,0.006690588099882006,0.9999999451637268,0.99999995470047,22.51518921522221,0.6334138184785842
133,0.9999999940395355,0.007152733718976378,0.9999999785423279,0.9999999737739563,22.480182289849438,0.6298330122232437
134,1.0000000166893006,0.007118630651384592,0.999999965429306,0.9999999821186065,22.470385552162266,0.6315537089109421
135,1.0000000274181366,0.006999112740159035,0.9999998807907104,0.99999990940094,22.51074966494276,0.6311088514328003
136,0.9999999988079071,0.0067309664888307455,0.9999999487400055,0.9999999535083771,22.5230636413902,0.6340185850858688
137,1.0000000047683715,0.006950329537503421,0.9999999761581421,0.9999999845027924,22.072541023771606,0.6278777107596397
138,0.9999999964237213,0.007280199802480638,0.9999999606609344,0.9999999606609344,22.307883930813208,0.6320442825555801
139,0.9999999988079071,0.0072530165035277604,0.9999999904632568,0.9999999916553497,22.499908348197156,0.6306738319993019
140,1.0000000166893006,0.007116010379977524,0.9999999320507049,0.9999999535083771,22.472213154570948,0.6323549038171768
141,1.0000000035762786,0.006805907413363457,0.9999998772144317,0.9999998831748962,22.482146472023345,0.6312701758742333
142,0.9999999976158143,0.007088098865933716,0.9999999701976776,0.9999999725818634,22.42035600901761,0.6308440721035004
143,0.9999999952316284,0.007408791026100516,0.9999999737739563,0.9999999713897705,22.416970623766183,0.6317664149403572
144,1.0000000083446503,0.007203898476436734,0.999999920129776,0.9999999296665192,22.534719556467504,0.635514200925827
145,1.0000000190734863,0.007153652617707848,0.9999999034404755,0.9999999284744263,22.348023975201478,0.6333691403269768
146,1.0000000047683715,0.007030579620040953,0.9999999916553497,0.9999999988079071,22.479766359120692,0.6338178715109826
147,0.9999999976158143,0.007314603189006448,0.9999999916553497,0.9999999916553497,22.50227037432377,0.6326601147651673
148,1.0000000035762786,0.007230565324425698,0.9999999773502349,0.9999999833106995,22.54241845308433,0.636001032590866
149,1.0000000047683715,0.007576751387678087,0.9999999785423279,0.9999999821186065,22.355493285559728,0.6273219886422158
150,0.9999999940395355,0.0073814977752044795,0.9999999499320984,0.9999999463558197,22.39950938308904,0.6329236444830895
151,0.9999999976158143,0.00757721814326942,0.9999999868869781,0.9999999845027924,22.43894976719648,0.63156245470047
152,1.0000000071525574,0.00672636043280363,0.9999999320507049,0.9999999392032624,22.503848564674477,0.6350743281841278
153,1.0,0.006935637164860964,0.9999999868869781,0.9999999868869781,22.477145940764636,0.6334327846765518
154,0.9999999952316284,0.006986562521196902,0.9999999785423279,0.9999999761581421,22.293806144754534,0.6339782011508942
155,1.0000000166893006,0.0077369112055748705,0.9999999451637268,0.999999965429306,22.31277806227032,0.6274299922585488
156,1.0000000166893006,0.007228818302974105,0.99999995470047,0.9999999701976776,22.473530861820727,0.6334663754701615
157,0.9999999916553497,0.007030251026153564,0.99999995470047,0.9999999475479125,22.485831781277984,0.6349746808409691
158,1.0000000131130218,0.006683793538250029,0.9999999415874481,0.9999999594688416,22.519812310920262,0.6356244933605194
159,0.9999999988079071,0.006860295799560845,0.9999999952316284,0.9999999952316284,22.53314219167846,0.6317213091254235
160,1.0,0.006890966314822436,0.9999999785423279,0.9999999785423279,22.599788941141263,0.6360984432697296
161,0.9999999940395355,0.007103973547928035,0.9999999761581421,0.9999999725818634,22.475094417330233,0.6323022392392158
162,1.000000011920929,0.007147853216156364,0.9999999701976776,0.9999999821186065,22.457558713285913,0.6353683757781983
163,0.9999999785423279,0.006370916748419404,0.99999995470047,0.9999999332427979,22.582492767970194,0.635496695637703
164,0.9999999976158143,0.007320195259526372,0.9999999952316284,0.9999999928474427,22.34132572946239,0.6333577916026115
165,1.0000000011920929,0.007382300025783479,0.9999999833106995,0.9999999856948852,22.514470218746766,0.6335091608762741
166,1.0000000345706939,0.006694068508222699,0.9999998867511749,0.9999999260902405,22.10998722956724,0.6354901242256165
167,0.9999999940395355,0.0071598538849502805,0.9999999821186065,0.9999999785423279,22.519964771423314,0.6318858805298805
168,0.9999999988079071,0.007096732882782817,0.9999999916553497,0.9999999940395355,22.533121111898602,0.6326634612679481
169,1.0000000095367432,0.00699911002535373,0.9999999749660492,0.9999999821186065,22.54194016291872,0.6335364919900894
170,1.0000000083446503,0.0069346320675686005,0.9999999785423279,0.999999989271164,22.551677889151772,0.6358401972055435
171,1.0000000023841857,0.006973521877080202,0.9999999916553497,0.9999999952316284,22.323487587083598,0.6322834911942482
172,1.0000000035762786,0.007094069118611514,0.9999999713897705,0.9999999773502349,22.352733940363954,0.6275479105114937
173,1.0000000023841857,0.006737940483726561,0.9999999690055847,0.9999999725818634,22.329453018930444,0.6333396443724633
174,0.9999999964237213,0.007048962423577904,0.9999999415874481,0.9999999392032624,22.510096483505052,0.63552205234766
175,0.9999999976158143,0.0069606241118162875,0.9999999821186065,0.9999999833106995,22.460200751343432,0.6324418896436691
176,1.0,0.0075496097933501006,0.9999999952316284,0.9999999976158143,22.46133148728174,0.6336374911665916
177,0.9999999964237213,0.0071048410702496765,0.9999999666213989,0.9999999642372132,22.553826434098102,0.6350757724046707
178,0.9999999976158143,0.007188344374299049,0.9999999904632568,0.9999999904632568,22.538050993227856,0.6358779340982437
179,1.0,0.007242563078179955,0.9999999904632568,0.9999999916553497,22.56732034108962,0.6355467262864113
180,0.9999999916553497,0.007367401048541069,0.9999999737739563,0.9999999678134919,22.53682366626744,0.6324569904804229
181,1.0000000011920929,0.006678170701488853,0.9999999296665192,0.9999999332427979,22.517625341930607,0.6343900310993195
182,0.9999999976158143,0.006669142739847303,0.9999999475479125,0.9999999451637268,22.5054861035034,0.6364579695463181
183,0.9999999964237213,0.006970616509206593,0.999999989271164,0.9999999880790711,22.447294715763206,0.6343457770347595
184,1.0000000071525574,0.00751856351736933,0.9999999725818634,0.9999999809265137,22.54927147947745,0.6308120521903038
185,0.9999999988079071,0.0071454325318336485,1.0,0.9999999988079071,22.53815516335186,0.6335462635755539
186,1.0,0.007047444400377571,0.9999999964237213,0.9999999988079071,22.463354946402333,0.6327216085791588
187,0.9999999988079071,0.00675512985792011,0.9999999868869781,0.9999999868869781,22.47491563596185,0.6329750245809556
188,1.000000022649765,0.007016635541804135,0.999999965429306,0.9999999868869781,22.442432868921035,0.633847009241581
189,0.9999999952316284,0.006817996315658092,0.9999999904632568,0.9999999856948852,22.566474139262098,0.6335668820142746
190,0.9999999976158143,0.006656453092582524,0.9999999928474427,0.9999999928474427,22.439035933992088,0.632598988711834
191,0.9999999976158143,0.0068499293969944116,0.9999999964237213,0.9999999976158143,22.22937678758907,0.634441801905632
192,1.0,0.007299027889966964,1.0,1.0,22.475363887288907,0.6353272321820259
193,1.0000000095367432,0.0069496423192322255,0.9999999582767487,0.999999965429306,22.615106951510807,0.6362216046452522
194,1.0000000023841857,0.006673280540853739,0.9999999880790711,0.9999999928474427,22.60075611644291,0.6342760264873505
195,1.0000000023841857,0.006420943606644869,0.999999989271164,0.9999999916553497,22.58941651197814,0.6372679018974304
196,0.9999999964237213,0.0067336511798202995,0.9999999940395355,0.9999999904632568,22.52005045855375,0.6359445139765739
197,0.9999999988079071,0.007023918405175209,0.9999999976158143,0.9999999964237213,22.521732699756836,0.6354053050279618
198,1.0000000023841857,0.0075359912309795616,0.9999999642372132,0.9999999666213989,22.57243770490673,0.6320676782727241
199,1.0000000035762786,0.007011983431875706,0.9999999737739563,0.9999999773502349,22.60069166906421,0.6373185500502586
200,1.0,0.006729251598007977,0.9999999964237213,0.9999999976158143,22.56107342666224,0.6332724586129188
